UUID,Category,Sub category,Elementary flowname,Unit,acidification,ecotoxicity,eutrophication,globalwarming,ozonedepletion,photochemicaloxidation,carcinogenics,non-carcinogenics,respiratory.effects
8aed2c21-f23c-4b4b-877e-69c2aa519a47,air,unspecified,Cerium-144,kBq,0,0,0,0,0,0,0,0,0
36a50e5a-1e00-4935-aa35-2a331d9a4045,water,unspecified,Cerium-144,kBq,0,0,0,0,0,0,0,0,0
59570d74-fac9-446d-88a7-5c5b0a6139a7,water,unspecified,Cesium,kg,0,0,0,0,0,0,0,0,0
4f2051b8-22e6-4592-8803-1e984f8fa61b,air,unspecified,Cesium-134,kBq,0,0,0,0,0,0,0,0,0
9d9246d4-0ce3-4b47-8491-cf62e562ad38,water,unspecified,Cesium-134,kBq,0,0,0,0,0,0,0,0,0
f522291f-df84-496b-90c9-433bc6a66a5b,water,unspecified,Cesium-136,kBq,0,0,0,0,0,0,0,0,0
7b87ce50-ede0-40fa-a3ee-5f72553af0e7,air,unspecified,Cesium-137,kBq,0,0,0,0,0,0,0,0,0
b070de50-71bb-4e38-8259-24fd2a0dd5d4,soil,unspecified,Cesium-137,kBq,0,0,0,0,0,0,0,0,0
8bbe0b4c-5c9c-4959-a878-572f680e428d,water,unspecified,Cesium-137,kBq,0,0,0,0,0,0,0,0,0
38b4875b-b6a1-4e0d-a8de-92d1150ef26a,air,unspecified,"CFCs and HCFCs, unspecified",kg,0,0,0,0,0,0,0,0,0
277c5734-1577-40d5-9769-4a78bc8d8cec,water,unspecified,"CFCs, unspecified",kg,0,0,0,0,0,0,0,0,0
643e2fb1-a875-40a8-aaf5-ea4bde9a4872,air,unspecified,Chloramine,kg,0,0,0,0,0,0,0,0,0
ad6accd8-86b5-4282-b443-31928f3b4e61,soil,unspecified,Chloramine,kg,0,0,0,0,0,0,0,0,0
60823a33-948a-4d5f-a07a-b9085202935d,water,unspecified,Chloramine,kg,0,0,0,0,0,0,0,0,0
024e919d-91ee-47c7-9f0b-ebe851cc61fb,water,unspecified,Chlorate,kg,0,0,0,0,0,0,0,0,0
c99a6ac4-5658-4893-9708-cea0677ca85d,soil,unspecified,Chlorendic acid,kg,0,0,0,0,0,0,0,0,0
690a87b9-a2bd-43cd-afe4-2a8476ac6b12,soil,unspecified,Chlorfenvinphos,kg,0,0,0,0,0,0,0,0,0
553da715-9e2a-4893-be37-71af4c49a316,soil,unspecified,Chloridazon,kg,0,0,0,0,0,0,0,0,0
63e7b031-8549-11e0-9d78-0800200c9a66,air,unspecified,Chloride,kg,0,0,0,0,0,0,0,0,0
6c97741f-8760-4a39-9e90-b534ca137a36,soil,unspecified,Chloride,kg,0,0,0,0,0,0,0,0,0
6d25e386-4ef9-4d40-85c6-e694f523a4da,water,unspecified,Chloride,kg,0,0,0,0,0,0,0,0,0
335d87eb-3270-421a-95bc-f420f1db702e,soil,unspecified,Chlorimuron-ethyl,kg,0,0,0,0,0,0,0,0,0
a4b71642-ef60-46db-b459-de9638718baf,water,unspecified,Chlorimuron-ethyl,kg,0,0,0,0,0,0,0,0,0
f6f5933a-5119-41aa-a5ec-7919706c59f2,water,unspecified,"Chlorinated solvents, unspecified",kg,0,0,0,0,0,0,0,0,0
39d1390a-ded6-41cb-a536-d47510bf2fbc,air,unspecified,Chlorine,kg,0,0,0,0,0,0,0,0,0
de04891a-bf8f-4d0f-8bab-c56d869e8db8,soil,unspecified,Chlorine,kg,0,0,0,0,0,0,0,0,0
e8641a14-fd07-4090-8daf-2cce2a557a81,water,unspecified,Chlorine,kg,0,0,0,0,0,0,0,0,0
5c7e618a-446b-4ddc-8940-5fb8c65b3574,soil,unspecified,Chlormequat,kg,0,0,0,0,0,0,0,0,0
54fcad03-f4f4-4332-8e01-2c1e42c8df1a,soil,unspecified,Chlormequat chloride,kg,0,0,0,0,0,0,0,0,0
9eb7a71d-0e15-4cf3-b8db-4b2ccf87380a,air,unspecified,Chloroacetic acid,kg,0,0,0,0,0,0,0,3886.8,0
86dbae69-ebef-4839-95c4-4f2e69e4c3c8,soil,unspecified,Chloroacetic acid,kg,0,0,0,0,0,0,0,0,0
c8bd2194-b2fc-47c3-bd0b-3341e4b23970,water,unspecified,Chloroacetic acid,kg,0,0,0,0,0,0,0,4.3099,0
dcfaa97f-8eb6-4aa4-822f-2b0dc3e89df9,water,unspecified,Chloroacetyl chloride,kg,0,0,0,0,0,0,0,0,0
fbf6ab3a-74e3-4cbe-b61d-959728bdce46,air,unspecified,Chloroform,kg,0,0.039801,0,30,0,0,0.81288,12.457,0
657fe81a-af20-40b7-af47-4fa0d65bd0ff,soil,unspecified,Chloroform,kg,0,0,0,0,0,0,0,0,0
3d5051b0-08d6-40ef-8d0c-de90edb39c39,water,unspecified,Chloroform,kg,0,1.8124,0,0,0,0,0.95539,11.285,0
cf0cd022-796a-4d98-bf10-33c402227280,soil,unspecified,CHLOROMETHYL METHYL ETHER,kg,0,0,0,0,0,0,0,0,0
13271c6e-db7b-48b3-becb-4c6729df47e5,soil,unspecified,Chloropicrin,kg,0,0,0,0,0,0,0,0,0
fa442f6a-4fc6-4c57-942b-c84c6c41c8b4,air,unspecified,"Chlorosilane, trimethyl-",kg,0,0,0,0,0,0,0,0,0
26202571-16f9-48c3-bf4d-e9c189f43b2c,water,unspecified,"Chlorosilane, trimethyl-",kg,0,0,0,0,0,0,0,0,0
19e10755-75cf-4518-98c3-624201ac089f,air,unspecified,Chlorosulfonic acid,kg,0,0,0,0,0,0,0,0,0
9e1c6ba7-e69e-48f5-9377-204b9050d19c,soil,unspecified,Chlorosulfonic acid,kg,0,0,0,0,0,0,0,0,0
46f9fcc3-e595-4252-897e-0e5a997333f0,water,unspecified,Chlorosulfonic acid,kg,0,0,0,0,0,0,0,0,0
618f1c16-c2f2-4133-9778-bdd29550a2b7,air,unspecified,Chlorothalonil,kg,0,0,0,0,0,0,0,0,0
23a6e2a5-a161-472b-9fd4-f23f840073e0,soil,unspecified,Chlorothalonil,kg,0,0,0,0,0,0,0,0,0
63e7b033-8549-11e0-9d78-0800200c9a66,water,unspecified,Chlorothalonil,kg,0,0,0,0,0,0,0,0,0
36255cfb-b6a5-4f84-acde-ce4f62dc2fe7,soil,unspecified,Chlorotoluron,kg,0,0,0,0,0,0,0,0,0
1cd0ba7e-388b-46fa-ab96-04669ece7cfe,soil,unspecified,Chlorpropham,kg,0,0,0,0,0,0,0,0,0
52bcecc5-6400-4936-bf4c-adb64004520d,air,unspecified,Chlorpyrifos,kg,0,0,0,0,0,0,0,0,0
117a58a3-164d-45c1-8aab-497b446bdb14,soil,unspecified,Chlorpyrifos,kg,0,0,0,0,0,0,0,0,0
63e7b035-8549-11e0-9d78-0800200c9a66,water,unspecified,Chlorpyrifos,kg,0,0,0,0,0,0,0,0,0
82a86bc1-ebd6-42d6-95e3-700443584347,soil,unspecified,Chlorsulfuron,kg,0,0,0,0,0,0,0,0,0
7ae371ad-8532-11e0-9d78-0800200c9a66,water,unspecified,Chromate,kg,0,0,0,0,0,0,0,0,0
e142b577-e934-4085-9a07-3983d4d92afb,air,unspecified,Chromium,kg,0,1048.8,0,0,0,0,69.887,57677,0
e0336c9b-a0ff-4ae3-b8bb-ca1e46bbbc11,soil,unspecified,Chromium,kg,0,255.81,0,0,0,0,0.19166,61761,0
63e7b036-8549-11e0-9d78-0800200c9a66,water,unspecified,Chromium,kg,0,0,0,0,0,0,0,0,0
7ae371ae-8532-11e0-9d78-0800200c9a66,air,unspecified,Chromium compounds,kg,0,0,0,0,0,0,0,0,0
d9a56035-5be3-4b69-b527-8f848a889dc9,water,unspecified,Chromium compounds,kg,0,0,0,0,0,0,0,0,0
81e17d9a-3e0b-414e-9b2e-eca7e5b3bd4a,air,unspecified,Chromium VI,kg,0,1048.8,0,0,0,0,69.887,57677,0
68ba2022-830e-45fb-8c85-b35e94754ae9,soil,unspecified,Chromium VI,kg,0,255.81,0,0,0,0,0.19166,61761,0
a9ec0c9b-982a-4329-99ae-dab1f9fb62d3,water,unspecified,Chromium VI,kg,0,780.91,0,0,0,0,5.5818E-46,583.21,0
08a91e70-3ddc-11dd-9f7b-0050c2490048,air,unspecified,"Chromium, ion",kg,0,0,0,0,0,0,0,0,0
056fb035-70db-4dba-bff0-773a3da55b87,soil,unspecified,"Chromium, ion",kg,0,0,0,0,0,0,0,0,0
30f484ee-dec4-47ae-8e92-d00d4b93fe05,water,unspecified,"Chromium, ion",kg,0,780.91,0,0,0,0,5.5818E-46,583.21,0
3da3b1e6-1a63-43b8-a2db-98718979641d,water,unspecified,"Chromium, unspecified",kg,0,0,0,0,0,0,0,0,0
b7802a4d-3a51-4449-9e1f-39fc663cc646,air,unspecified,Chromium-51,kBq,0,0,0,0,0,0,0,0,0
45f68c2b-742e-4d50-ad67-77ca7278db75,water,unspecified,Chromium-51,kBq,0,0,0,0,0,0,0,0,0
52e025e9-aa34-4157-9e19-10b8205974da,air,unspecified,Chrysene,kg,0,0,0,0,0,0,0,0,0
20c03f7b-77e2-4527-a919-743ded667c53,water,unspecified,Chrysene,kg,0,0,0,0,0,0,0,0,0
4ee2efad-e710-483a-a9ca-b02dd41293bf,air,unspecified,"Chrysene, 5-methyl-",kg,0,0,0,0,0,0,0,0,0
e0299028-cc11-494d-867e-3cab2958fb7a,air,unspecified,cis-2-Butene,kg,0,0,0,0,0,0,0,0,0
77cb2fb7-d73b-42f0-9d7b-633422069ede,air,unspecified,cis-2-Hexene,kg,0,0,0,0,0,0,0,0,0
6a865580-e9f8-4a34-9c0a-dbc0620844ae,air,unspecified,cis-2-Pentene,kg,0,0,0,0,0,0,0,0,0
67570e38-0bb4-4a11-8654-ad5b02fc8d0a,air,unspecified,cis-Dichloroethene,kg,0,0,0,0,0,0,0,0,0
398c492f-e7d2-4293-9db6-b237e374960c,soil,unspecified,"Clay, bentonite, in ground",kg,0,0,0,0,0,0,0,0,0
4dcd3cc5-e962-4c94-9787-431dc6e4b289,air,unspecified,Clean gas,kg,0,0,0,0,0,0,0,0,0
7e56d704-6b38-479f-9f40-194e5307e07d,water,unspecified,Clethodim,kg,0,0,0,0,0,0,0,0,0
b494f7b9-e3a1-4286-8e3c-7ee4d184fd3f,soil,unspecified,Clodinafop-propargyl,kg,0,0,0,0,0,0,0,0,0
ad51fb36-3ab2-4941-9919-72d536f3d7f9,soil,unspecified,Clofentezine,kg,0,0,0,0,0,0,0,0,0
f22e14a7-e7df-41a1-bd07-9f4895cf71cb,air,unspecified,Clomazone,kg,0,0,0,0,0,0,0,0,0
c51abc45-0f56-4825-a1a9-e9bb1be2675f,soil,unspecified,Clomazone,kg,0,0,0,0,0,0,0,0,0
63e7b038-8549-11e0-9d78-0800200c9a66,water,unspecified,Clomazone,kg,0,0,0,0,0,0,0,0,0
e6b8ecfd-80e9-4403-a286-b26d371e51cc,soil,unspecified,Clopyralid,kg,0,0,0,0,0,0,0,0,0
99a072ae-10e8-4a5c-9a24-87fa0d54f03e,soil,unspecified,Cloquintocet-mexyl,kg,0,0,0,0,0,0,0,0,0
1c866e1a-61f6-4e2c-93ec-c5ebb159c508,water,unspecified,Cloransulam-methyl,kg,0,0,0,0,0,0,0,0,0
f0e28a62-ddf9-4c93-af81-676a58c3f2d4,air,unspecified,Cobalt,kg,0,0,0,0,0,0,0,29043,0
12051b95-831a-49c0-9a70-fbc0e8fb9af9,soil,unspecified,Cobalt,kg,0,0,0,0,0,0,0,29.296,0
33627701-feca-434d-a192-674a450eaaf7,water,unspecified,Cobalt,kg,0,0,0,0,0,0,0,2.58E-43,0
1d013cac-a0ec-4c02-936c-053afe24f47f,air,unspecified,Cobalt-57,kBq,0,0,0,0,0,0,0,0,0
5967eadd-dc30-43a2-b195-edcc48350447,water,unspecified,Cobalt-57,kBq,0,0,0,0,0,0,0,0,0
70d0e8c8-8c46-4eee-ad05-92f05e8f129e,air,unspecified,Cobalt-58,kBq,0,0,0,0,0,0,0,0,0
4a838a42-fa78-4b0a-92f9-588a3660809b,water,unspecified,Cobalt-58,kBq,0,0,0,0,0,0,0,0,0
ab4a11c8-14f8-40f1-8c4e-888347bb2546,air,unspecified,Cobalt-60,kBq,0,0,0,0,0,0,0,0,0
8d8e393e-39c4-44e1-b424-8eeefcd33560,water,unspecified,Cobalt-60,kBq,0,0,0,0,0,0,0,0,0
961ccd56-2eee-4f57-bb18-fc4362b49000,water,unspecified,"COD, Chemical Oxygen Demand",kg,0,0,0.05,0,0,0,0,0,0
ec8144d6-d123-43b1-9c17-a295422a0498,air,unspecified,Copper,kg,0,21664,0,0,0,0,0,13215,0
44d3e792-7c9e-48ab-9de9-acfa2e097f26,soil,unspecified,Copper,kg,0,5881,0,0,0,0,0,13958,0
2f100cfa-4feb-45e9-a43a-357128228889,water,unspecified,Copper,kg,0,0,0,0,0,0,0,0,0
7ae371b1-8532-11e0-9d78-0800200c9a66,air,unspecified,Copper compounds,kg,0,0,0,0,0,0,0,0,0
7ae398b0-8532-11e0-9d78-0800200c9a66,water,unspecified,Copper compounds,kg,0,0,0,0,0,0,0,0,0
5863293f-7f07-4405-ac13-f32c8243ed95,air,unspecified,Copper sulfate,kg,0,0,0,0,0,0,0,0,0
615b1460-6860-4cf6-8678-ad92c03c5e8b,water,unspecified,"Copper, ion",kg,0,11537,0,0,0,0,0,5903.1,0
ae02b1ec-0058-4e92-af7e-58eb310630a9,soil,unspecified,Creosol,kg,0,0,0,0,0,0,0,0,0
0e569f69-5c52-44cb-a55c-74a4bf43c24b,water,unspecified,Creosol,kg,0,0,0,0,0,0,0,0,0
66dd3d26-7ebf-4cd3-84ed-573619cd18ac,soil,unspecified,Cresol,kg,0,0,0,0,0,0,0,0,0
749026f8-9dc7-45bd-b061-d810866bab3d,water,unspecified,Cresol,kg,0,0,0,0,0,0,0,0,0
27fb6fd6-126b-4df6-9bab-a4eb16951588,air,unspecified,"Cresol, o-",kg,0,0,0,0,0,0,0,0,0
f008ed53-5bcf-409f-8e3b-a30e84537c2c,soil,unspecified,"Cresol, o-",kg,0,0,0,0,0,0,0,0,0
3af67cf5-0a63-4579-9d32-4deb249e7191,water,unspecified,"Cresol, o-",kg,0,0,0,0,0,0,0,0,0
2767a0fb-a5b5-4800-b216-728aed4e21bf,air,unspecified,"Cresol, p-",kg,0,0,0,0,0,0,0,0,0
2f41e73a-a60b-4e75-a4eb-37c621c9d6dd,soil,unspecified,"Cresol, p-",kg,0,0,0,0,0,0,0,0,0
d4aff45b-7549-4e68-a844-77a3466a523e,water,unspecified,"Cresol, p-",kg,0,0,0,0,0,0,0,0,0
bdf93137-c6a5-4034-bd24-c966d87848fc,soil,unspecified,Crotonaldehyde,kg,0,0,0,0,0,0,0,0,0
a192f5ac-fb5d-4e14-ac11-3c38283da9d0,air,unspecified,Cumene,kg,0,0,0,0,0,0.49331,0,0.33011,0
bef87cbf-acc6-42db-a8b2-53a9eecc4ed2,soil,unspecified,Cumene,kg,0,0,0,0,0,0,0,0,0
7a3b6567-5f36-4142-b390-15fbf940e206,water,unspecified,Cumene,kg,0,0,0,0,0,0,0,0.37347,0
16b9df20-514d-4c5d-b66b-9efb644255ca,soil,unspecified,Cumene hydroperoxide,kg,0,0,0,0,0,0,0,0,0
0762d5fb-0c72-4cca-a324-1a69f72c5206,soil,unspecified,Cupferron,kg,0,0,0,0,0,0,0,0,0
7545531d-dfc2-446d-9d9b-a0a3dfaa25df,air,unspecified,Curium alpha,kBq,0,0,0,0,0,0,0,0,0
62ac4d2b-a759-4549-a148-d472fb61fad9,soil,unspecified,Curium alpha,kBq,0,0,0,0,0,0,0,0,0
89ee008f-477e-4580-bd8e-8bf50fc9e080,water,unspecified,Curium alpha,kBq,0,0,0,0,0,0,0,0,0
9dc200b0-6faa-4518-9787-be7db7a9e29a,air,unspecified,Curium-242,kBq,0,0,0,0,0,0,0,0,0
8c64a7e7-0f81-410f-a0df-cbea124dd203,air,unspecified,Curium-244,kBq,0,0,0,0,0,0,0,0,0
caf9e553-49c9-4dac-aa01-04c4fbb2d362,air,unspecified,Cyanazine,kg,0,0,0,0,0,0,0,0,0
ed70dd7c-e218-4bb3-aa40-79ffb053b0d0,soil,unspecified,Cyanazine,kg,0,0,0,0,0,0,0,0,0
63e7b03a-8549-11e0-9d78-0800200c9a66,water,unspecified,Cyanazine,kg,0,0,0,0,0,0,0,0,0
d3e038e1-728c-4dea-ac30-c9abbbfcbc84,air,unspecified,Cyanide,kg,0,0,0,0,0,0,0,1374.2,0
bf64a6b0-76ad-4993-ab3c-81d9ca012f5a,soil,unspecified,Cyanide,kg,0,0,0,0,0,0,0,0,0
c4d10bd2-09da-4082-8cb3-022c92c53221,water,unspecified,Cyanide,kg,0,0,0,0,0,0,0,1252.8,0
7ae398b2-8532-11e0-9d78-0800200c9a66,water,unspecified,"Cyanide, amenable",kg,0,0,0,0,0,0,0,0,0
8af6a281-8879-4945-b476-550612e50527,air,unspecified,Cyanoacetic acid,kg,0,0,0,0,0,0,0,0,0
b42a9197-5298-44b9-9110-2d76039ac22e,air,unspecified,Cyclanilide,kg,0,0,0,0,0,0,0,0,0
81b45866-252e-4bff-89f7-0e62d3a71196,soil,unspecified,Cycloate,kg,0,0,0,0,0,0,0,0,0
165aaeac-93d1-4afd-adf2-e3d6c0eaf629,air,unspecified,Cyclohexane,kg,0,0,0,0,0,0.39032,0,0.030424,0
75d53ff9-d01a-4ca5-8e52-5fd80f80cc5c,soil,unspecified,Cyclohexane,kg,0,0,0,0,0,0,0,0,0
53a12896-8a5b-40b6-81ff-24379f17a050,water,unspecified,Cyclohexane,kg,0,0,0,0,0,0,0,0.14767,0
d9062eef-8b87-4ff3-af36-80527ee36be9,air,unspecified,Cyclohexanol,kg,0,0,0,0,0,0,0,0,0
abcf2e3e-0231-46d0-80cc-f5be5a405a68,soil,unspecified,Cyclohexanol,kg,0,0,0,0,0,0,0,0,0
588b9b03-5a22-4072-804e-135c81b7adc2,air,unspecified,Cyclohexanone,kg,0,0,0,0,0,0,0,0,0
4a2771b2-5983-4910-87f5-5bb1e0f13dc6,soil,unspecified,Cyclohexanone,kg,0,0,0,0,0,0,0,0,0
2985b3b5-0f6f-4ed5-acad-b91d4b954658,soil,unspecified,cyclohexylamine,kg,0,0,0,0,0,0,0,0,0
0df3e160-801f-44a6-ac59-bd6d90810878,soil,unspecified,Cycloxydim,kg,0,0,0,0,0,0,0,0,0
a3a89589-ef86-4faa-9fa7-9850a544b69e,air,unspecified,Cyfluthrin,kg,0,0,0,0,0,0,0,0,0
be3cfbb8-a9ea-49e6-88ee-93d0318b3d32,soil,unspecified,Cyfluthrin,kg,0,0,0,0,0,0,0,0,0
075da70e-37b8-4f83-99eb-8d7b30d81598,water,unspecified,Cyfluthrin,kg,0,0,0,0,0,0,0,0,0
060b0b38-4a27-442f-8212-fe4ea114d57c,soil,unspecified,Cyhalothrin,kg,0,0,0,0,0,0,0,0,0
79d074b7-7480-4ccc-8a1c-967149e87dcf,water,unspecified,"Cyhalothrin, gamma-",kg,0,0,0,0,0,0,0,0,0
96707d0b-c5dd-4a38-99e5-821827637eb8,soil,unspecified,Cymoxanil,kg,0,0,0,0,0,0,0,0,0
8be21110-40d7-49c2-9c41-a8e8ccac1e3a,air,unspecified,Cypermethrin,kg,0,0,0,0,0,0,0,0,0
5503a76c-3624-40e1-9d32-ff4bb7ae0c98,soil,unspecified,Cypermethrin,kg,0,0,0,0,0,0,0,0,0
b5a32c2e-c159-43f8-8b94-b1c0e5cc3009,water,unspecified,Cypermethrin,kg,0,0,0,0,0,0,0,0,0
69c7bf31-ec80-4f85-9896-fe503535ef14,soil,unspecified,Cyproconazole,kg,0,0,0,0,0,0,0,0,0
275bee04-eaf9-4483-842d-09b541076765,soil,unspecified,Cyromazine,kg,0,0,0,0,0,0,0,0,0
6ea43546-c07a-4277-b809-b862b05bc522,air,unspecified,D-limonene,kg,0,0,0,0,0,0,0,0,0
851b27fb-5322-4cec-8b1a-31b36ecd6b3f,soil,unspecified,D-limonene,kg,0,0,0,0,0,0,0,0,0
80ae3acf-dafe-40fa-a34e-a080b4d84177,soil,unspecified,Daminozide,kg,0,0,0,0,0,0,0,0,0
fcb64f43-7a4a-4c32-b6ab-0625825f9c9d,soil,unspecified,Decabromodiphenyl oxide,kg,0,0,0,0,0,0,0,0,0
140f5c54-7965-420d-a5c1-0ed0f0671a55,air,unspecified,Decane,kg,0,0,0,0,0,0,0,0,0
f5d21c28-96fb-4b14-831e-31d0a1e5f73b,soil,unspecified,Decane,kg,0,0,0,0,0,0,0,0,0
ea4d672c-7fb2-474a-af7e-06ff7c8f83f0,water,unspecified,Decane,kg,0,0,0,0,0,0,0,0,0
2cf0009a-e29c-4a5d-9a5c-1cdf5d77fc23,soil,unspecified,Deltamethrin,kg,0,0,0,0,0,0,0,0,0
7b03c954-c244-49e7-a86f-2c8af80f1fe8,soil,unspecified,Desmedipham,kg,0,0,0,0,0,0,0,0,0
2b807a5d-b7d4-403b-b54c-1ef9a6cf2149,soil,unspecified,Desmetryn,kg,0,0,0,0,0,0,0,0,0
52c1a8c8-aced-41dc-b4e5-02e561801e86,water,unspecified,"Detergents, oil",kg,0,0,0,0,0,0,0,0,0
8df1419a-eec9-4e6d-aa5e-0edc91b6de48,water,unspecified,"Detergents, unspecified",kg,0,0,0,0,0,0,0,0,0
897dbe82-7cab-408d-bad5-4e7e7472ad52,air,unspecified,Diacetone alcohol,kg,0,0,0,0,0,0,0,0,0
95abb83e-2711-4e37-bea1-6747ff8e331d,soil,unspecified,Diacetone alcohol,kg,0,0,0,0,0,0,0,0,0
696d4a13-8eb8-4998-9cf0-9710369ced90,air,unspecified,Diazinon,kg,0,0,0,0,0,0,0,0,0
ca24bfce-0bb1-493e-a596-0f0d4d99c4d0,soil,unspecified,Diazinon,kg,0,0,0,0,0,0,0,0,0
63e7b03c-8549-11e0-9d78-0800200c9a66,water,unspecified,Diazinon,kg,0,0,0,0,0,0,0,0,0
1cb85e3e-5428-433d-9624-3e9442f0027d,air,unspecified,Dibenz(a)anthracene,kg,0,0,0,0,0,0,0,0,0
08a91e70-3ddc-11dd-92b1-0050c2490048,air,unspecified,"Dibenz(a,h)anthracene",kg,0,0,0,0,0,0,0,0,0
ccfe13af-812a-4200-96a8-a758bbfdd891,soil,unspecified,"Dibenz(a,h)anthracene",kg,0,0,0,0,0,0,0,0,0
fdd12352-e6f9-434f-9798-0d4eb6f632d7,soil,unspecified,Dibenzofuran,kg,0,0,0,0,0,0,0,0,0
8f14db4b-9d98-4835-a6b1-3127d401eb8a,water,unspecified,Dibenzofuran,kg,0,0,0,0,0,0,0,0,0
7f51ed03-9f78-4663-900c-092cabe8ef25,soil,unspecified,Dibenzothiophene,kg,0,0,0,0,0,0,0,0,0
1a7f2e3f-c286-4323-bb2f-157441fef3b1,water,unspecified,Dibenzothiophene,kg,0,0,0,0,0,0,0,0,0
57655806-a54e-47ca-a8d2-9881813b7afa,air,unspecified,Diborane,kg,0,0,0,0,0,0,0,0,0
5ff293fa-85f0-4d44-b63b-00f651316fad,water,unspecified,Diborane,kg,0,0,0,0,0,0,0,0,0
2ff54b89-946f-41d5-87ba-cd12346f00d8,soil,unspecified,dibutyltin oxide,kg,0,0,0,0,0,0,0,0,0
f81426cd-fb74-4265-bffc-c97566623bf5,air,unspecified,Dicamba,kg,0,0,0,0,0,0,0,0,0
66be7899-8702-4cba-ab7d-2043f7241764,soil,unspecified,Dicamba,kg,0,0,0,0,0,0,0,0,0
63e7b03e-8549-11e0-9d78-0800200c9a66,water,unspecified,Dicamba,kg,0,0,0,0,0,0,0,0,0
ee174de7-952c-4254-b806-bfc6b46d3820,soil,unspecified,Dichlobenil,kg,0,0,0,0,0,0,0,0,0
b0d0bf78-66f7-470a-836a-f689e35757fa,soil,unspecified,Dichlorprop-P,kg,0,0,0,0,0,0,0,0,0
b8d6d515-67a6-4ba7-aabf-76fd54489f9f,soil,unspecified,Dichlorvos,kg,0,0,0,0,0,0,0,0,0
3b8a6f65-384b-4086-a817-b0c77555b78a,water,unspecified,Dichromate,kg,0,0,0,0,0,0,0,0,0
a5b0bb1c-c6e3-439a-8954-21c37058a472,soil,unspecified,Diclofop-methyl,kg,0,0,0,0,0,0,0,0,0
18e2ebf0-f3f6-47e8-9da4-3b7722789559,soil,unspecified,Dicloran,kg,0,0,0,0,0,0,0,0,0
63ae7c2a-19af-4992-ae1d-7b02a4b4e5e1,soil,unspecified,Dicofol,kg,0,0,0,0,0,0,0,0,0
acdcc8da-8d22-4062-aced-3ee330e9720a,air,unspecified,Dicrotophos,kg,0,0,0,0,0,0,0,0,0
f4106798-6fa1-40f5-8992-c2d5d0fd0dbd,soil,unspecified,Dicrotophos,kg,0,0,0,0,0,0,0,0,0
3a512545-3e3a-4146-9231-09a6af27f902,soil,unspecified,dicyclopentadiene,kg,0,0,0,0,0,0,0,0,0
0cbb9529-eb6f-409a-8ea4-f67f230d8705,soil,unspecified,didecyldimethylammonium chloride,kg,0,0,0,0,0,0,0,0,0
7503c46a-8925-4904-a599-164c47f456f8,soil,unspecified,DIETHANOLAMINE,kg,0,0,0,0,0,0,0,0,0
22524a35-32c0-482a-82f7-49724ad1c595,air,unspecified,Diethyl ether,kg,0,0,0,0,0,0.8371,0,0.18186,0
89a0e8a7-b46b-4e64-842b-7172c9d59657,soil,unspecified,Diethyl ether,kg,0,0,0,0,0,0,0,0,0
34698efa-71c8-4fec-9a43-6529f45887ac,air,unspecified,Diethylamine,kg,0,0,0,0,0,0,0,0,0
fd28007d-d4b0-4b73-9481-3f2ad900a19e,soil,unspecified,Diethylamine,kg,0,0,0,0,0,0,0,0,0
7e241410-2dec-4320-baf0-cebc3b52e2ca,water,unspecified,Diethylamine,kg,0,0,0,0,0,0,0,0,0
af7f6412-a55f-4799-b7bc-a3f69d0cc8cb,air,unspecified,Diethylene glycol,kg,0,0,0,0,0,0.89677,0,0,0
d27104eb-04a7-469a-8b84-1f33f7b3bb88,soil,unspecified,Diethylene glycol,kg,0,0,0,0,0,0,0,0,0
ecc90a90-aec5-4ffc-88ba-e29a3e9884ac,water,unspecified,Diethylene glycol,kg,0,0,0,0,0,0,0,0,0
3f3507dc-208e-481b-b4bf-e45071364065,air,unspecified,Diethylene glycol butyl ether,kg,0,0,0,0,0,0,0,0,0
65a91179-4f28-4331-a330-c3a53ef50289,soil,unspecified,Diethylene glycol butyl ether,kg,0,0,0,0,0,0,0,0,0
608433bf-6098-4433-953d-d1efa0d56bba,air,unspecified,Diethylketone,kg,0,0,0,0,0,0,0,0,0
06c8b689-688d-4740-b246-6966c2a4b5be,soil,unspecified,Diethylketone,kg,0,0,0,0,0,0,0,0,0
45893755-b944-427a-8363-57b403606c5e,soil,unspecified,Difenoconazole,kg,0,0,0,0,0,0,0,0,0
038f3634-aaf3-4b64-b2d7-bcb17dd59d68,soil,unspecified,difenzoquat,kg,0,0,0,0,0,0,0,0,0
24da8fee-03aa-423f-8c43-20e2c187739d,soil,unspecified,Diflubenzuron,kg,0,0,0,0,0,0,0,0,0
ce34368c-592e-4449-b756-462020d89f1d,water,unspecified,Diflubenzuron,kg,0,0,0,0,0,0,0,0,0
0ed9b379-ca2c-4eb6-aed0-5a22dc5000b5,soil,unspecified,Diflufenican,kg,0,0,0,0,0,0,0,0,0
2f2f9336-1d54-4007-a087-584ae13ab488,soil,unspecified,"Diglycidyl resorcinol ether, technical grade",kg,0,0,0,0,0,0,0,0,0
e3d3f083-2cab-49bb-9d07-14e37469c7b7,soil,unspecified,Dihydrosafrole,kg,0,0,0,0,0,0,0,0,0
31a3641b-4675-449c-8a80-1055fc6945e9,soil,unspecified,Diisobutyl ketone,kg,0,0,0,0,0,0,0,0,0
dbe2e16b-e0f9-4743-914c-50c8b11682c8,water,unspecified,Diisobutyl ketone,kg,0,0,0,0,0,0,0,0,0
